,branch_lengths,dist,rep,quint
3,0.04081915382959238,52.54620405888262,744,4
4,0.04117037276098914,86.40430315946921,744,5
0,0.041385401442307755,14.493562776854624,745,1
1,0.041291601992670714,25.592495468740772,745,2
2,0.04089433735347995,35.88688920967745,745,3
3,0.042037932913421984,52.54620405888262,745,4
4,0.040620912797619056,86.40430315946921,745,5
0,0.040857982706044044,14.493562776854624,746,1
1,0.04099591160329829,25.592495468740772,746,2
2,0.040907996327838904,35.88688920967745,746,3
3,0.04133433443884575,52.54620405888262,746,4
4,0.04213350387362642,86.40430315946921,746,5
0,0.041324368388278514,14.493562776854624,747,1
1,0.04148040635364182,25.592495468740772,747,2
2,0.0403202626190477,35.88688920967745,747,3
3,0.04183528591846094,52.54620405888262,747,4
4,0.041269856881868114,86.40430315946921,747,5
0,0.04129823177655677,14.493562776854624,748,1
1,0.04148949030691722,25.592495468740772,748,2
2,0.04118677901098908,35.88688920967745,748,3
3,0.041306184099862676,52.54620405888262,748,4
4,0.040949256863553184,86.40430315946921,748,5
0,0.04041557676739939,14.493562776854624,749,1
1,0.042958882748511326,25.592495468740772,749,2
2,0.04098719056776554,35.88688920967745,749,3
3,0.04111478942281274,52.54620405888262,749,4
4,0.04075408771520154,86.40430315946921,749,5
0,0.04029604940018323,14.493562776854624,750,1
1,0.04133267568941824,25.592495468740772,750,2
2,0.04125383143315022,35.88688920967745,750,3
3,0.04112856174988556,52.54620405888262,750,4
4,0.04221867065476198,86.40430315946921,750,5
0,0.04003402309523813,14.493562776854624,751,1
1,0.04052735103527261,25.592495468740772,751,2
2,0.04157060219322356,35.88688920967745,751,3
3,0.042367384654145794,52.54620405888262,751,4
4,0.041730626437728936,86.40430315946921,751,5
0,0.041531171597985424,14.493562776854624,752,1
1,0.04241368740723777,25.592495468740772,752,2
2,0.040611479230769285,35.88688920967745,752,3
3,0.03992700665139719,52.54620405888262,752,4
4,0.04174638884615403,86.40430315946921,752,5
0,0.041430440068681434,14.493562776854624,753,1
1,0.042288569441136147,25.592495468740772,753,2
2,0.04163413504120886,35.88688920967745,753,3
3,0.039477770829134166,52.54620405888262,753,4
4,0.041398555370879275,86.40430315946921,753,5
0,0.041395059784798655,14.493562776854624,754,1
1,0.04087379838754018,25.592495468740772,754,2
2,0.04094436305402938,35.88688920967745,754,3
3,0.0414094539395328,52.54620405888262,754,4
4,0.04160703226648356,86.40430315946921,754,5
0,0.04185364084706967,14.493562776854624,755,1
1,0.040484053298213585,25.592495468740772,755,2
2,0.040896121845238095,35.88688920967745,755,3
3,0.041195092785158094,52.54620405888262,755,4
4,0.04180052205128218,86.40430315946921,755,5
0,0.04161037332417578,14.493562776854624,756,1
1,0.04120052275309212,25.592495468740772,756,2
2,0.04068495676739943,35.88688920967745,756,3
3,0.04105861858909774,52.54620405888262,756,4
4,0.04167522495879124,86.40430315946921,756,5
0,0.040753742229853514,14.493562776854624,757,1
1,0.041625902267521935,25.592495468740772,757,2
2,0.04111868761446891,35.88688920967745,757,3
3,0.040975695199267165,52.54620405888262,757,4
4,0.04175582588369965,86.40430315946921,757,5
0,0.04069342342490844,14.493562776854624,758,1
1,0.040766080627576744,25.592495468740772,758,2
2,0.040427547980769266,35.88688920967745,758,3
3,0.0424153037975264,52.54620405888262,758,4
4,0.04192776283424934,86.40430315946921,758,5
0,0.04042241914835182,14.493562776854624,759,1
1,0.04186372393953276,25.592495468740772,759,2
2,0.041732113777472615,35.88688920967745,759,3
3,0.04194967846083371,52.54620405888262,759,4
4,0.04026247272435907,86.40430315946921,759,5
0,0.04138440846153851,14.493562776854624,760,1
1,0.041034412936326266,25.592495468740772,760,2
2,0.04056659243131873,35.88688920967745,760,3
3,0.041648203147045405,52.54620405888262,760,4
4,0.04159627331501836,86.40430315946921,760,5
0,0.04206931508699645,14.493562776854624,761,1
1,0.04108531390288598,25.592495468740772,761,2
2,0.04127535315476199,35.88688920967745,761,3
3,0.04056939527256076,52.54620405888262,761,4
4,0.04123004222069603,86.40430315946921,761,5
0,0.04133701784340669,14.493562776854624,762,1
1,0.042103798983050986,25.592495468740772,762,2
2,0.0423385629258241,35.88688920967745,762,3
3,0.04001197869903798,52.54620405888262,762,4
4,0.04043827229853499,86.40430315946921,762,5
0,0.0405098682051283,14.493562776854624,763,1
1,0.0405093741456712,25.592495468740772,763,2
2,0.041599590833333415,35.88688920967745,763,3
3,0.04194028738433349,52.54620405888262,763,4
4,0.0416706630586081,86.40430315946921,763,5
0,0.04066352061355315,14.493562776854624,764,1
1,0.041711546706367376,25.592495468740772,764,2
2,0.04225756594780227,35.88688920967745,764,3
3,0.041443012872194325,52.54620405888262,764,4
4,0.04015446024267417,86.40430315946921,764,5
0,0.041383616309523925,14.493562776854624,765,1
1,0.04071042708199717,25.592495468740772,765,2
2,0.04219509502289394,35.88688920967745,765,3
3,0.041445101685753626,52.54620405888262,765,4
4,0.04049540885073269,86.40430315946921,765,5
0,0.04086376644230778,14.493562776854624,766,1
1,0.04168577983967035,25.592495468740772,766,2
2,0.04179951306776561,35.88688920967745,766,3
3,0.040350342583600506,52.54620405888262,766,4
4,0.041530192344322446,86.40430315946921,766,5
0,0.041871221991758335,14.493562776854624,767,1
1,0.04177103697205685,25.592495468740772,767,2
2,0.041403322554945145,35.88688920967745,767,3
3,0.039415775332111797,52.54620405888262,767,4
4,0.04176784854853486,86.40430315946921,767,5
0,0.04118329693223457,14.493562776854624,768,1
1,0.04165874282638584,25.592495468740772,768,2
2,0.04054936396520149,35.88688920967745,768,3
3,0.041343538964727485,52.54620405888262,768,4
4,0.04149509396978025,86.40430315946921,768,5
0,0.04173796137362639,14.493562776854624,769,1
1,0.041044132652313346,25.592495468740772,769,2
2,0.041588928557692466,35.88688920967745,769,3
3,0.040560046142922725,52.54620405888262,769,4
4,0.04129832777472532,86.40430315946921,769,5
0,0.041655673287545936,14.493562776854624,770,1
1,0.04221202033440231,25.592495468740772,770,2
2,0.041566919171245456,35.88688920967745,770,3
3,0.04106964153916635,52.54620405888262,770,4
4,0.03972591024725277,86.40430315946921,770,5
0,0.040267459926740024,14.493562776854624,771,1
1,0.0421146778057719,25.592495468740772,771,2
2,0.041853223191391994,35.88688920967745,771,3
3,0.041351083866239265,52.54620405888262,771,4
4,0.04064380408424914,86.40430315946921,771,5
0,0.04193940427655679,14.493562776854624,772,1
1,0.04186845575813118,25.592495468740772,772,2
2,0.040854416300366285,35.88688920967745,772,3
3,0.04120949779661027,52.54620405888262,772,4
4,0.0403582971749085,86.40430315946921,772,5
0,0.040655145975274774,14.493562776854624,773,1
1,0.040941462473660165,25.592495468740772,773,2
2,0.041320963809523874,35.88688920967745,773,3
3,0.04091576939532761,52.54620405888262,773,4
4,0.04239617071428584,86.40430315946921,773,5
0,0.04108834075549453,14.493562776854624,774,1
1,0.04012583686669719,25.592495468740772,774,2
2,0.04219170475274738,35.88688920967745,774,3
3,0.04214946789280813,52.54620405888262,774,4
4,0.040674353525641124,86.40430315946921,774,5
0,0.040673359423076906,14.493562776854624,775,1
1,0.041325893417315705,25.592495468740772,775,2
2,0.04164192480769239,35.88688920967745,775,3
3,0.041393840879523656,52.54620405888262,775,4
4,0.04119488875915768,86.40430315946921,775,5
0,0.041681141822344364,14.493562776854624,776,1
1,0.04065696562528642,25.592495468740772,776,2
2,0.04212507261446895,35.88688920967745,776,3
3,0.04125552229500688,52.54620405888262,776,4
4,0.04051083531135539,86.40430315946921,776,5
0,0.041532727692307786,14.493562776854624,777,1
1,0.04124296045350445,25.592495468740772,777,2
2,0.04096743479853486,35.88688920967745,777,3
3,0.04131430836005502,52.54620405888262,777,4
4,0.04117240159340659,86.40430315946921,777,5
0,0.04072324790293052,14.493562776854624,778,1
1,0.04064138545121393,25.592495468740772,778,2
2,0.040875071135531175,35.88688920967745,778,3
3,0.04150484196976652,52.54620405888262,778,4
4,0.042485098232600826,86.40430315946921,778,5
0,0.04131385897435907,14.493562776854624,779,1
1,0.041410508442510416,25.592495468740772,779,2
2,0.04110391870879131,35.88688920967745,779,3
3,0.0410289875721485,52.54620405888262,779,4
4,0.041372505274725274,86.40430315946921,779,5
0,0.04104149467948731,14.493562776854624,780,1
1,0.040173155726065085,25.592495468740772,780,2
2,0.04095258819597076,35.88688920967745,780,3
3,0.0423481359184609,52.54620405888262,780,4
4,0.04171444190476194,86.40430315946921,780,5
0,0.04098420417582432,14.493562776854624,781,1
1,0.041054910751259784,25.592495468740772,781,2
2,0.04084758180402935,35.88688920967745,781,3
3,0.042230250545121466,52.54620405888262,781,4
4,0.04111321890567773,86.40430315946921,781,5
0,0.04107292070970699,14.493562776854624,782,1
1,0.0408115308245535,25.592495468740772,782,2
2,0.041116363754578854,35.88688920967745,782,3
3,0.04161393711406326,52.54620405888262,782,4
4,0.04161502014652023,86.40430315946921,782,5
0,0.04051922765109897,14.493562776854624,783,1
1,0.04063031061383427,25.592495468740772,783,2
2,0.04279033203296714,35.88688920967745,783,3
3,0.04137628932203398,52.54620405888262,783,4
4,0.0409134211401099,86.40430315946921,783,5
0,0.04270091229395608,14.493562776854624,784,1
1,0.04120654882272112,25.592495468740772,784,2
2,0.04033874046703311,35.88688920967745,784,3
3,0.041083481319285464,52.54620405888262,784,4
4,0.04090002763278386,86.40430315946921,784,5
0,0.04145558177197803,14.493562776854624,785,1
1,0.04245539720568034,25.592495468740772,785,2
2,0.040072473040293106,35.88688920967745,785,3
3,0.04134228678424189,52.54620405888262,785,4
4,0.04090466205128218,86.40430315946921,785,5
0,0.04134837630494518,14.493562776854624,786,1
1,0.04165158339899225,25.592495468740772,786,2
2,0.041062701483516574,35.88688920967745,786,3
3,0.04174397085661938,52.54620405888262,786,4
4,0.040423584684065955,86.40430315946921,786,5
0,0.04037239706959713,14.493562776854624,787,1
1,0.041254856729271774,25.592495468740772,787,2
2,0.041728664890109984,35.88688920967745,787,3
3,0.04146462685753559,52.54620405888262,787,4
4,0.0414093616254579,86.40430315946921,787,5
0,0.03986971886446898,14.493562776854624,788,1
1,0.042006815093907496,25.592495468740772,788,2
2,0.04081425055402944,35.88688920967745,788,3
3,0.041981732084287716,52.54620405888262,788,4
4,0.0415579716483517,86.40430315946921,788,5
0,0.04302443039377292,14.493562776854624,789,1
1,0.0403559732936327,25.592495468740772,789,2
2,0.04036882003205138,35.88688920967745,789,3
3,0.04072471681172705,52.54620405888262,789,4
4,0.04175521627747262,86.40430315946921,789,5
0,0.04074126249542135,14.493562776854624,790,1
1,0.041696222207970694,25.592495468740772,790,2
2,0.040395088933150275,35.88688920967745,790,3
3,0.04174545236830048,52.54620405888262,790,4
4,0.041652211840659516,86.40430315946921,790,5
0,0.040844861387362714,14.493562776854624,791,1
1,0.041172558185982595,25.592495468740772,791,2
2,0.04145723669413922,35.88688920967745,791,3
3,0.041843590467247005,52.54620405888262,791,4
4,0.040911796272893874,86.40430315946921,791,5
0,0.041257981158425036,14.493562776854624,792,1
1,0.04062207153000472,25.592495468740772,792,2
2,0.041855007728937785,35.88688920967745,792,3
3,0.042350012972973056,52.54620405888262,792,4
4,0.04014494944139188,86.40430315946921,792,5
0,0.04101086394230774,14.493562776854624,793,1
1,0.042073872950068814,25.592495468740772,793,2
2,0.040730338516483576,35.88688920967745,793,3
3,0.04052521084287685,52.54620405888262,793,4
4,0.041889565792124626,86.40430315946921,793,5
0,0.04058679700549456,14.493562776854624,794,1
1,0.042331796898763256,25.592495468740772,794,2
2,0.04056829781593411,35.88688920967745,794,3
3,0.041477636628492985,52.54620405888262,794,4
4,0.041265877884615484,86.40430315946921,794,5
0,0.04199304423076926,14.493562776854624,795,1
1,0.041469262473660125,25.592495468740772,795,2
2,0.04113745820970712,35.88688920967745,795,3
3,0.04013257252404956,52.54620405888262,795,4
4,0.04149705798992682,86.40430315946921,795,5
0,0.04126427608516482,14.493562776854624,796,1
1,0.04089629858909766,25.592495468740772,796,2
2,0.04128547809065947,35.88688920967745,796,3
3,0.04055239559780127,52.54620405888262,796,4
4,0.042230876945970754,86.40430315946921,796,5
0,0.041606733347069644,14.493562776854624,797,1
1,0.040571134457169124,25.592495468740772,797,2
2,0.040687817541208864,35.88688920967745,797,3
3,0.041896772762253856,52.54620405888262,797,4
4,0.041467333873626444,86.40430315946921,797,5
0,0.0424291173489012,14.493562776854624,798,1
1,0.040786745657352304,25.592495468740772,798,2
2,0.040342060544871855,35.88688920967745,798,3
3,0.04080417157123232,52.54620405888262,798,4
4,0.04186729530677665,86.40430315946921,798,5
0,0.04167537672619049,14.493562776854624,799,1
1,0.04165302072377467,25.592495468740772,799,2
2,0.040734450192307765,35.88688920967745,799,3
3,0.042725704127347754,52.54620405888262,799,4
4,0.03944211512820523,86.40430315946921,799,5
0,0.04114481589285719,14.493562776854624,800,1
1,0.041646664319743565,25.592495468740772,800,2
2,0.04125407988553126,35.88688920967745,800,3
3,0.04144586983050855,52.54620405888262,800,4
4,0.04073864805402934,86.40430315946921,800,5
0,0.042208210467032985,14.493562776854624,801,1
1,0.04133307184608338,25.592495468740772,801,2
2,0.04068987325091577,35.88688920967745,801,3
3,0.04043245472743942,52.54620405888262,801,4
4,0.041565860086996496,86.40430315946921,801,5
0,0.04111087020146521,14.493562776854624,802,1
1,0.04038193680256536,25.592495468740772,802,2
2,0.042421357179487286,35.88688920967745,802,3
3,0.0413925563902887,52.54620405888262,802,4
4,0.040922753910256474,86.40430315946921,802,5
0,0.04111455914835165,14.493562776854624,803,1
1,0.04167026405863503,25.592495468740772,803,2
2,0.040958835618131906,35.88688920967745,803,3
3,0.04143218551076504,52.54620405888262,803,4
4,0.041054238186813335,86.40430315946921,803,5
0,0.042692699981685046,14.493562776854624,804,1
1,0.041440680453504374,25.592495468740772,804,2
2,0.04025739346611727,35.88688920967745,804,3
3,0.04131929088410455,52.54620405888262,804,4
4,0.04051986092490852,86.40430315946921,804,5
0,0.04115837368131884,14.493562776854624,805,1
1,0.041527700480989596,25.592495468740772,805,2
2,0.042059126941391994,35.88688920967745,805,3
3,0.04131303240494734,52.54620405888262,805,4
4,0.04017172918040294,86.40430315946921,805,5
0,0.04074239913461547,14.493562776854624,806,1
1,0.04159994388456255,25.592495468740772,806,2
2,0.04074506826007336,35.88688920967745,806,3
3,0.04167234579477788,52.54620405888262,806,4
4,0.041470403214285814,86.40430315946921,806,5
0,0.04104486041666682,14.493562776854624,807,1
1,0.04103154442968391,25.592495468740772,807,2
2,0.04117952783424911,35.88688920967745,807,3
3,0.04146378039853422,52.54620405888262,807,4
4,0.041510091456044035,86.40430315946921,807,5
0,0.04151674123626381,14.493562776854624,808,1
1,0.04093021438387549,25.592495468740772,808,2
2,0.04256861810897436,35.88688920967745,808,3
3,0.040912582986715545,52.54620405888262,808,4
4,0.04030134904304044,86.40430315946921,808,5
0,0.04111255726648356,14.493562776854624,809,1
1,0.04114213174988557,25.592495468740772,809,2
2,0.04159321699175838,35.88688920967745,809,3
3,0.041928327027027076,52.54620405888262,809,4
4,0.04045383483974365,86.40430315946921,809,5
0,0.041884900096153865,14.493562776854624,810,1
1,0.04080337238204313,25.592495468740772,810,2
2,0.04223127085164842,35.88688920967745,810,3
3,0.04130183679798449,52.54620405888262,810,4
4,0.040008245782967154,86.40430315946921,810,5
0,0.041471506575091646,14.493562776854624,811,1
1,0.040863029299129716,25.592495468740772,811,2
2,0.04053398505952388,35.88688920967745,811,3
3,0.04260091537792038,52.54620405888262,811,4
4,0.0407608117307693,86.40430315946921,811,5
0,0.041056690773809565,14.493562776854624,812,1
1,0.04080333059093005,25.592495468740772,812,2
2,0.041990637454212484,35.88688920967745,812,3
3,0.04133569041227679,52.54620405888262,812,4
4,0.041043292161172217,86.40430315946921,812,5
0,0.040673028786630164,14.493562776854624,813,1
1,0.04100703100778746,25.592495468740772,813,2
2,0.04148658579212467,35.88688920967745,813,3
3,0.04082326577645453,52.54620405888262,813,4
4,0.042239588672161155,86.40430315946921,813,5
0,0.04152498567765578,14.493562776854624,814,1
1,0.040630163834173276,25.592495468740772,814,2
2,0.041326453122710695,35.88688920967745,814,3
3,0.04097736796152076,52.54620405888262,814,4
4,0.04177042744047634,86.40430315946921,814,5
0,0.041833580851648344,14.493562776854624,815,1
1,0.04038419952817228,25.592495468740772,815,2
2,0.040420854180403,35.88688920967745,815,3
3,0.04182876244159426,52.54620405888262,815,4
4,0.04176227824633712,86.40430315946921,815,5
0,0.04106481578296708,14.493562776854624,816,1
1,0.040508052863032565,25.592495468740772,816,2
2,0.041097081488095336,35.88688920967745,816,3
3,0.042085565593220395,52.54620405888262,816,4
4,0.041474333814102676,86.40430315946921,816,5
0,0.04094245584249094,14.493562776854624,817,1
1,0.040778568566193434,25.592495468740772,817,2
2,0.04129273601190487,35.88688920967745,817,3
3,0.04174551536417777,52.54620405888262,817,4
4,0.04147054191849818,86.40430315946921,817,5
0,0.04182594063644693,14.493562776854624,818,1
1,0.04087408772789741,25.592495468740772,818,2
2,0.04064471712912096,35.88688920967745,818,3
3,0.04225940813101244,52.54620405888262,818,4
4,0.0406259431135532,86.40430315946921,818,5
0,0.0401209742811356,14.493562776854624,819,1
1,0.04193856707741645,25.592495468740772,819,2
2,0.0415685640155678,35.88688920967745,819,3
3,0.04116236830508484,52.54620405888262,819,4
4,0.04143960815018325,86.40430315946921,819,5
0,0.04162103445054963,14.493562776854624,820,1
1,0.04096257889601465,25.592495468740772,820,2
2,0.041658939702380986,35.88688920967745,820,3
3,0.04026299015116822,52.54620405888262,820,4
4,0.041723679945055006,86.40430315946921,820,5
0,0.04026051977564104,14.493562776854624,821,1
1,0.04061446923499786,25.592495468740772,821,2
2,0.04159874980311367,35.88688920967745,821,3
3,0.0412179779615208,52.54620405888262,821,4
4,0.04253778424450564,86.40430315946921,821,5
0,0.039506370228937805,14.493562776854624,822,1
1,0.04096188428309673,25.592495468740772,822,2
2,0.04298495263736266,35.88688920967745,822,3
3,0.04188797761795699,52.54620405888262,822,4
4,0.04088878210164838,86.40430315946921,822,5
0,0.039959290412088004,14.493562776854624,823,1
1,0.04226891502061386,25.592495468740772,823,2
2,0.04169330608058619,35.88688920967745,823,3
3,0.04108349425561159,52.54620405888262,823,4
4,0.04122519120421253,86.40430315946921,823,5
0,0.04093828116300375,14.493562776854624,824,1
1,0.04193924305084755,25.592495468740772,824,2
2,0.040198393699633725,35.88688920967745,824,3
3,0.040841157984425225,52.54620405888262,824,4
4,0.04231285916666669,86.40430315946921,824,5
0,0.040920817985348065,14.493562776854624,825,1
1,0.040881823037105004,25.592495468740772,825,2
2,0.041643723131868184,35.88688920967745,825,3
3,0.042222157407237816,52.54620405888262,825,4
4,0.040561561662087915,86.40430315946921,825,5
0,0.04129496931318695,14.493562776854624,826,1
1,0.041038998841044505,25.592495468740772,826,2
2,0.041038520636446946,35.88688920967745,826,3
3,0.04089023005497025,52.54620405888262,826,4
4,0.04196682648809529,86.40430315946921,826,5
0,0.04094928054487186,14.493562776854624,827,1
1,0.04145454184150263,25.592495468740772,827,2
2,0.042121541520146535,35.88688920967745,827,3
3,0.04170045792945499,52.54620405888262,827,4
4,0.04000428474816854,86.40430315946921,827,5
0,0.04114841340201479,14.493562776854624,828,1
1,0.04158361683921214,25.592495468740772,828,2
2,0.041653016524725396,35.88688920967745,828,3
3,0.0419222946037563,52.54620405888262,828,4
4,0.03992292588827843,86.40430315946921,828,5
0,0.04147874092490854,14.493562776854624,829,1
1,0.04104557659642704,25.592495468740772,829,2
2,0.04207429894688646,35.88688920967745,829,3
3,0.0403133225011453,52.54620405888262,829,4
4,0.04131734522435903,86.40430315946921,829,5
0,0.0415306248122711,14.493562776854624,830,1
1,0.04148629823637203,25.592495468740772,830,2
2,0.040056972303113635,35.88688920967745,830,3
3,0.04124923826385713,52.54620405888262,830,4
4,0.04190678090659357,86.40430315946921,830,5
0,0.04070058361721614,14.493562776854624,831,1
1,0.042262022139257935,25.592495468740772,831,2
2,0.0418338491117218,35.88688920967745,831,3
3,0.04132276404947327,52.54620405888262,831,4
4,0.04011108445512826,86.40430315946921,831,5
0,0.041903232522893866,14.493562776854624,832,1
1,0.04104867863948707,25.592495468740772,832,2
2,0.040406373067765615,35.88688920967745,832,3
3,0.04117415269812189,52.54620405888262,832,4
4,0.0416972428388279,86.40430315946921,832,5
0,0.041936842948718044,14.493562776854624,833,1
1,0.040540277297297346,25.592495468740772,833,2
2,0.041270417390109865,35.88688920967745,833,3
3,0.04049181546495658,52.54620405888262,833,4
4,0.0419897814560441,86.40430315946921,833,5
0,0.04185479929029313,14.493562776854624,834,1
1,0.04074436529088417,25.592495468740772,834,2
2,0.042148847788461605,35.88688920967745,834,3
3,0.040821094704535155,52.54620405888262,834,4
4,0.040660271698718,86.40430315946921,834,5
0,0.041745330604395725,14.493562776854624,835,1
1,0.04261610431058186,25.592495468740772,835,2
2,0.04019123424450553,35.88688920967745,835,3
3,0.041112573536417875,52.54620405888262,835,4
4,0.040565126561355316,86.40430315946921,835,5
0,0.04074993526098918,14.493562776854624,836,1
1,0.041362337966101746,25.592495468740772,836,2
2,0.041772543127289403,35.88688920967745,836,3
3,0.04112400770499314,52.54620405888262,836,4
4,0.041220976364468975,86.40430315946921,836,5
0,0.03995842485805867,14.493562776854624,837,1
1,0.04224180233623458,25.592495468740772,837,2
2,0.04030440272435904,35.88688920967745,837,3
3,0.0412596503847916,52.54620405888262,837,4
4,0.04246598491300383,86.40430315946921,837,5
0,0.04175975860347993,14.493562776854624,838,1
1,0.039927421136051404,25.592495468740772,838,2
2,0.04248806304945061,35.88688920967745,838,3
3,0.040484357874484705,52.54620405888262,838,4
4,0.04156924986721621,86.40430315946921,838,5
0,0.0415667227701466,14.493562776854624,839,1
1,0.041991570045808516,25.592495468740772,839,2
2,0.040866172303113596,35.88688920967745,839,3
3,0.04239401448923511,52.54620405888262,839,4
4,0.039412190430403,86.40430315946921,839,5
0,0.04125391299908429,14.493562776854624,840,1
1,0.042171954328905276,25.592495468740772,840,2
2,0.04123602104853483,35.88688920967745,840,3
3,0.03973398917086585,52.54620405888262,840,4
4,0.041833657124542206,86.40430315946921,840,5
0,0.04213188804029315,14.493562776854624,841,1
1,0.040678300998625815,25.592495468740772,841,2
2,0.04070116048076918,35.88688920967745,841,3
3,0.0416851043289053,52.54620405888262,841,4
4,0.04103329028388285,86.40430315946921,841,5
0,0.04093330156593411,14.493562776854624,842,1
1,0.03970447144296843,25.592495468740772,842,2
2,0.04251662948260076,35.88688920967745,842,3
3,0.04122109635822275,52.54620405888262,842,4
4,0.041853586932234586,86.40430315946921,842,5
0,0.04088824293956049,14.493562776854624,843,1
1,0.04157626580852045,25.592495468740772,843,2
2,0.04180433318223448,35.88688920967745,843,3
3,0.04116211136051306,52.54620405888262,843,4
4,0.040798962532051446,86.40430315946921,843,5
0,0.040893146831501796,14.493562776854624,844,1
1,0.04183129917086586,25.592495468740772,844,2
2,0.04041364948260082,35.88688920967745,844,3
3,0.04196001677966112,52.54620405888262,844,4
4,0.04113228567307707,86.40430315946921,844,5
0,0.04179797287545791,14.493562776854624,845,1
1,0.04157907169033447,25.592495468740772,845,2
2,0.041065236378205264,35.88688920967745,845,3
3,0.040316850549702334,52.54620405888262,845,4
4,0.041470398589743634,86.40430315946921,845,5
0,0.04202946320054961,14.493562776854624,846,1
1,0.04123743075125982,25.592495468740772,846,2
2,0.04099385451923083,35.88688920967745,846,3
3,0.041227983953275336,52.54620405888262,846,4
4,0.04074105841575095,86.40430315946921,846,5
0,0.04019354744963383,14.493562776854624,847,1
1,0.04096423879981689,25.592495468740772,847,2
2,0.04262966255036632,35.88688920967745,847,3
3,0.041681655529088424,52.54620405888262,847,4
4,0.04076076914835172,86.40430315946921,847,5
0,0.04212179926739939,14.493562776854624,848,1
1,0.041661400123683114,25.592495468740772,848,2
2,0.041088459720696004,35.88688920967745,848,3
3,0.04101065506184157,52.54620405888262,848,4
4,0.040347571282051325,86.40430315946921,848,5
0,0.04111619232142862,14.493562776854624,849,1
1,0.04093999752633994,25.592495468740772,849,2
2,0.04069412814102573,35.88688920967745,849,3
3,0.04210115835547426,52.54620405888262,849,4
4,0.04137857811355317,86.40430315946921,849,5
0,0.04082455125457878,14.493562776854624,850,1
1,0.040328394855703234,25.592495468740772,850,2
2,0.042271591158425006,35.88688920967745,850,3
3,0.04206933071919375,52.54620405888262,850,4
4,0.04073589185897446,86.40430315946921,850,5
0,0.04176238288003676,14.493562776854624,851,1
1,0.04129994732020156,25.592495468740772,851,2
2,0.04101692611721622,35.88688920967745,851,3
3,0.04159754325698591,52.54620405888262,851,4
4,0.040553189102564134,86.40430315946921,851,5
0,0.040947133086080625,14.493562776854624,852,1
1,0.04283218787906558,25.592495468740772,852,2
2,0.040823332257326136,35.88688920967745,852,3
3,0.04086945799816771,52.54620405888262,852,4
4,0.04075824565934072,86.40430315946921,852,5
0,0.041436889455128356,14.493562776854624,853,1
1,0.04179424684379299,25.592495468740772,853,2
2,0.041447629345238164,35.88688920967745,853,3
3,0.04030576535959693,52.54620405888262,853,4
4,0.041245092527472584,86.40430315946921,853,5
0,0.040207995718864575,14.493562776854624,854,1
1,0.04215992289051768,25.592495468740772,854,2
2,0.04187128018315021,35.88688920967745,854,3
3,0.04065628206138344,52.54620405888262,854,4
4,0.04133447060439571,86.40430315946921,854,5
0,0.04099086429487181,14.493562776854624,855,1
1,0.042196929111314736,25.592495468740772,855,2
2,0.04142427914835167,35.88688920967745,855,3
3,0.040377651754466476,52.54620405888262,855,4
4,0.04124011651556787,86.40430315946921,855,5
0,0.041679514116300324,14.493562776854624,856,1
1,0.04138225010535978,25.592495468740772,856,2
2,0.04105137657509171,35.88688920967745,856,3
3,0.0412709776500229,52.54620405888262,856,4
4,0.04084575838827848,86.40430315946921,856,5
0,0.04006719852106234,14.493562776854624,857,1
1,0.041010783540998734,25.592495468740772,857,2
2,0.043319912838827926,35.88688920967745,857,3
3,0.041534700375629875,52.54620405888262,857,4
4,0.04029723222527475,86.40430315946921,857,5
0,0.04152192071428583,14.493562776854624,858,1
1,0.04202785340357304,25.592495468740772,858,2
2,0.04018253878205138,35.88688920967745,858,3
3,0.040474781245991846,52.54620405888262,858,4
4,0.04202271373626382,86.40430315946921,858,5
0,0.041627683328754654,14.493562776854624,859,1
1,0.04104507328447099,25.592495468740772,859,2
2,0.041903347312271085,35.88688920967745,859,3
3,0.04160060392579029,52.54620405888262,859,4
4,0.04005316552655686,86.40430315946921,859,5
0,0.04110177367674001,14.493562776854624,860,1
1,0.04154784934035737,25.592495468740772,860,2
2,0.04195379444597071,35.88688920967745,860,3
3,0.04076615420980316,52.54620405888262,860,4
4,0.04086014983974367,86.40430315946921,860,5
0,0.04214606862179499,14.493562776854624,861,1
1,0.04091598598259285,25.592495468740772,861,2
2,0.04206627860805869,35.88688920967745,861,3
3,0.03973923344480081,52.54620405888262,861,4
4,0.041361395338827836,86.40430315946921,861,5
0,0.04032284686355313,14.493562776854624,862,1
1,0.04196956954191489,25.592495468740772,862,2
2,0.0398552826968865,35.88688920967745,862,3
3,0.041729999624370184,52.54620405888262,862,4
4,0.04235265720238103,86.40430315946921,862,5
0,0.041483523250915824,14.493562776854624,863,1
1,0.04115519334402207,25.592495468740772,863,2
2,0.041259812925824244,35.88688920967745,863,3
3,0.041365659757214956,52.54620405888262,863,4
4,0.04096562694597077,86.40430315946921,863,5
0,0.04118903478479867,14.493562776854624,864,1
1,0.04154673267979838,25.592495468740772,864,2
2,0.04092025750915759,35.88688920967745,864,3
3,0.04122906838295937,52.54620405888262,864,4
4,0.04134483960164842,86.40430315946921,864,5
0,0.041148180421245455,14.493562776854624,865,1
1,0.04075626671552918,25.592495468740772,865,2
2,0.04207845012362653,35.88688920967745,865,3
3,0.04176008654603767,52.54620405888262,865,4
4,0.04048683035714283,86.40430315946921,865,5
0,0.041997188337912175,14.493562776854624,866,1
